Time_Period,t2m,msl,d2m,si10,tp,ptype,kx,sp,skt,ws_100m,tcc,lcc,mcc,hcc,cbh,z,tcw,tcwv,blh,bld,zust,slhf,ssr,str,tsr,ttr,tisr,z at 1000 hPa,z at 950 hPa,z at 900 hPa,z at 850 hPa,z at 800 hPa,z at 750 hPa,z at 700 hPa,z at 650 hPa,z at 600 hPa,z at 550 hPa,z at 500 hPa,cc at 1000 hPa,cc at 950 hPa,cc at 900 hPa,cc at 850 hPa,cc at 800 hPa,cc at 750 hPa,cc at 700 hPa,cc at 650 hPa,cc at 600 hPa,cc at 550 hPa,cc at 500 hPa,d at 1000 hPa,d at 950 hPa,d at 900 hPa,d at 850 hPa,d at 800 hPa,d at 750 hPa,d at 700 hPa,d at 650 hPa,d at 600 hPa,d at 550 hPa,d at 500 hPa,pv at 1000 hPa,pv at 950 hPa,pv at 900 hPa,pv at 850 hPa,pv at 800 hPa,pv at 750 hPa,pv at 700 hPa,pv at 650 hPa,pv at 600 hPa,pv at 550 hPa,pv at 500 hPa,q at 1000 hPa,q at 950 hPa,q at 900 hPa,q at 850 hPa,q at 800 hPa,q at 750 hPa,q at 700 hPa,q at 650 hPa,q at 600 hPa,q at 550 hPa,q at 500 hPa,r at 1000 hPa,r at 950 hPa,r at 900 hPa,r at 850 hPa,r at 800 hPa,r at 750 hPa,r at 700 hPa,r at 650 hPa,r at 600 hPa,r at 550 hPa,r at 500 hPa,t at 1000 hPa,t at 950 hPa,t at 900 hPa,t at 850 hPa,t at 800 hPa,t at 750 hPa,t at 700 hPa,t at 650 hPa,t at 600 hPa,t at 550 hPa,t at 500 hPa,w at 1000 hPa,w at 950 hPa,w at 900 hPa,w at 850 hPa,w at 800 hPa,w at 750 hPa,w at 700 hPa,w at 650 hPa,w at 600 hPa,w at 550 hPa,w at 500 hPa,vo at 1000 hPa,vo at 950 hPa,vo at 900 hPa,vo at 850 hPa,vo at 800 hPa,vo at 750 hPa,vo at 700 hPa,vo at 650 hPa,vo at 600 hPa,vo at 550 hPa,vo at 500 hPa,BA,LST,NDVI,CEE,CER,CF,COT,CTP,CTT,CWP,AOD_055
Jun-14,292.0608,100524.484,284.44156,1.5670044,0.004000445,0.9858516,13.592606,78574.62,292.58182,0.739015639,0.34936857,0.22919253,0.14599206,0.11127481,1314.2502,21735.475,22.770813,22.680038,555.1472,184856.55,0.09270391,-6860935.5,19276960,-6438864,29514850,-23510330,40992930,430.1888,4754.6465,9322.653,14142.889,19242.863,24628.24,30321.078,36360.613,42797.312,49693.332,57127.77,0.07963102,0.07963102,0.07986634,0.08226657,0.09017319,0.11285768,0.11492846,0.10330384,0.09026732,0.06438253,0.043298192,1.99E-06,1.09E-06,-2.31E-06,-2.69E-06,1.78E-07,4.58E-06,8.37E-06,9.68E-06,8.44E-06,7.42E-06,5.17E-06,3.23E-06,3.08E-06,2.85E-06,2.58E-06,2.24E-06,2.23E-06,2.18E-06,2.13E-06,1.90E-06,9.55E-07,7.09E-07,0.010383193,0.010281438,0.010088988,0.009817899,0.00924535,0.00846868,0.007355365,0.006030149,0.004702538,0.003536528,0.002363095,62.355564,62.05357,62.3221,63.314125,64.77634,66.51012,65.82397,62.357777,56.854446,49.965492,41.334133,304.08432,301.44916,298.67456,295.6553,292.422,288.99686,285.40164,281.64426,277.65686,273.49304,269.04858,0.017809873,0.015236924,-0.004068524,-0.025372861,-0.056535836,-0.0661828,-0.043042503,-0.012522743,0.001105849,0.009024907,0.032055695,2.61E-06,5.11E-06,1.67E-05,2.96E-05,4.08E-05,4.52E-05,4.47E-05,4.32E-05,4.10E-05,3.71E-05,3.06E-05,866.0702573,299.1524532,0.436901436,54.40264385,1285.815057,3979.777674,1649.625944,5367.335173,11920.84962,133.0852833,0.42579072
Jul-14,291.8999,100615.56,289.56424,1.1479605,0.015586807,1.1366025,23.022345,78663.516,292.04584,0.643212392,0.8502619,0.52399194,0.50174063,0.624117,505.34695,21735.475,37.2442,36.75743,273.47388,72869.16,0.075564936,-5943133.5,11503388,-2902889.2,22612548,-18946912,40285124,508.5092,4817.515,9366.442,14166.959,19248.674,24624.111,30321.5,36382.938,42860.19,49815.78,57332.12,0.1603445,0.16039157,0.16618034,0.17582831,0.20500752,0.23879895,0.24863517,0.24929406,0.25432983,0.30544052,0.2718844,5.58E-06,5.02E-06,1.53E-07,-2.29E-06,-1.73E-06,-1.31E-06,-1.01E-06,4.93E-07,1.78E-06,5.82E-06,7.09E-06,3.32E-07,3.07E-07,3.35E-07,3.15E-07,3.66E-07,4.67E-07,5.03E-07,6.26E-07,7.01E-07,6.24E-07,6.51E-07,0.014603186,0.014484592,0.01420535,0.013757582,0.012889451,0.011738626,0.010502272,0.009200409,0.007896532,0.006681445,0.005343291,87.179924,87.0116,87.56308,88.23366,88.85335,88.21532,86.707726,84.38615,81.905365,80.84036,76.178185,301.85614,299.30484,296.61652,293.8557,291.1088,288.44287,285.64536,282.64645,279.32208,275.63782,271.97693,-0.037378587,-0.03648852,-0.046211507,-0.06764265,-0.09306024,-0.10871376,-0.13557836,-0.15824647,-0.1692562,-0.15639365,-0.13602489,-6.64E-06,-1.54E-05,-1.76E-05,-1.00E-05,-2.07E-06,3.14E-06,5.57E-06,7.11E-06,7.00E-06,3.66E-06,-3.77E-06,0,294.5485401,0.386553831,68.45608078,1575.09774,7887.722417,2110.989025,3859.845398,10184.45393,215.8701285,0.364276474
Aug-14,292.10315,100766.12,289.2845,1.2115963,0.008763141,1.0607175,18.721804,78776.555,292.432,0.806667224,0.6458108,0.44875363,0.26265562,0.33653757,547.6243,21735.475,31.671776,31.47081,314.5834,81952.77,0.079755895,-7709601,14566400,-4020184.8,24709540,-21399664,37746144,634.01276,4943.0684,9491.158,14290.284,19369.377,24739.633,30429.727,36481.6,42946.285,49886.28,57382.023,0.1347421,0.13544804,0.1429311,0.15516755,0.17982869,0.19512425,0.18641755,0.1659921,0.15088479,0.13154179,0.10400979,4.43E-06,3.33E-06,-3.51E-07,-3.17E-07,1.52E-06,3.83E-06,5.07E-06,5.88E-06,5.19E-06,7.09E-06,7.25E-06,5.93E-07,5.05E-07,4.59E-07,3.51E-07,3.40E-07,4.05E-07,4.09E-07,4.76E-07,5.40E-07,5.98E-07,6.72E-07,0.01412362,0.013970206,0.013658025,0.013114356,0.012208775,0.011015424,0.009601467,0.008067708,0.006569165,0.005146294,0.003752254,84.606224,84.107506,84.47053,84.498856,84.911934,83.92318,80.63254,75.45887,69.622284,63.6894,55.450897,301.74982,299.18613,296.49594,293.7492,290.95135,288.19467,285.35696,282.3107,278.9288,275.2138,271.36307,-0.06205683,-0.06433125,-0.078035794,-0.093863145,-0.11139276,-0.10762179,-0.10440496,-0.101492606,-0.089212015,-0.063159734,-0.03169014,-1.38E-06,-2.05E-06,5.38E-06,1.47E-05,1.83E-05,1.74E-05,1.68E-05,1.70E-05,1.58E-05,1.29E-05,4.59E-06,0,294.5552101,0.570132868,61.84722109,1544.402945,6154.29467,1758.881961,4907.69789,11163.02193,170.069783,0.288084084
Sep-14,290.07904,101110.695,286.7328,1.2388356,0.004331428,1.177777,14.036364,78994.82,290.5908,0.503048142,0.5215202,0.32663882,0.23756923,0.2146533,674.4369,21735.475,25.37258,25.23984,329.52866,105065.35,0.077856,-7037893.5,14616234,-4949858.5,23096162,-22392876,33400902,919.82166,5223.232,9760.975,14545.483,19602.188,24943.432,30598.668,36608.375,43022.61,49903.312,57329.39,0.095679596,0.09520896,0.09897402,0.09939759,0.10890437,0.125,0.12005836,0.114175454,0.11798757,0.11229292,0.09662086,5.17E-06,4.85E-06,2.16E-06,2.02E-06,3.77E-06,4.54E-06,4.37E-06,4.11E-06,3.00E-06,4.88E-06,6.16E-06,8.13E-07,6.64E-07,5.79E-07,3.99E-07,3.58E-07,4.05E-07,3.97E-07,4.50E-07,5.46E-07,5.84E-07,6.16E-07,0.012257102,0.012104575,0.011862305,0.011366307,0.010416912,0.009083418,0.00756413,0.006136709,0.00492819,0.003818949,0.002637563,80.98713,80.362755,80.90339,81.065605,80.58844,77.868,72.54927,66.62984,61.43482,55.773632,47.0053,300.86224,298.22412,295.43478,292.54486,289.6418,286.76077,283.74835,280.47357,276.86124,272.9934,268.85605,-0.013250614,-0.016234156,-0.026705673,-0.037497014,-0.050453726,-0.041072376,-0.040991437,-0.04371389,-0.044842273,-0.044221006,-0.012736228,-1.24E-06,-2.64E-06,1.17E-06,5.16E-06,7.67E-06,6.50E-06,6.61E-06,8.46E-06,1.02E-05,1.16E-05,1.14E-05,5.477809079,294.1419713,0.610290084,60.80664693,1560.831382,4958.727501,1771.734047,5839.428924,12192.78289,176.1122338,0.225611558
Oct-14,284.7341,101756.266,279.93515,1.273645,0.001621063,1.1545454,3.626233,79368.29,284.252,0.148185813,0.26043376,0.1588098,0.11250489,0.072369866,1362.6841,21735.475,14.805887,14.733154,311.763,139888.5,0.0660731,-5283203,13736386,-6606259,19956120,-22424526,27766822,1450.0414,5740.3516,10254.056,15004.184,20010.379,25287.117,30862.729,36775.92,43075.21,49821.477,57089.242,0.06061747,0.05906438,0.059393827,0.05440512,0.057323042,0.06508848,0.072147965,0.08024285,0.0763366,0.0436747,0.028026167,5.36E-06,5.04E-06,3.33E-06,4.90E-06,5.23E-06,3.70E-06,2.80E-06,2.05E-06,8.68E-07,9.72E-07,2.14E-06,4.93E-06,4.39E-06,4.13E-06,3.32E-06,2.78E-06,2.71E-06,2.63E-06,2.54E-06,2.19E-06,1.01E-06,5.08E-07,0.008113508,0.007944689,0.007746711,0.007252749,0.006386785,0.005321693,0.004215302,0.00324542,0.002403949,0.00159362,0.000935748,70.643005,68.97934,69.01541,67.433136,64.906334,61.84259,57.038696,51.462185,44.777824,35.465298,27.643414,298.85873,296.04755,293.0722,289.95523,286.78027,283.40393,279.84174,276.0114,272.00928,267.79642,263.07294,0.10626267,0.100420184,0.0885939,0.08384255,0.064007245,0.069771044,0.06589531,0.053186543,0.019093651,-0.005602458,0.00165397,4.72E-08,2.35E-06,7.96E-06,9.85E-06,1.21E-05,1.48E-05,1.66E-05,1.76E-05,1.98E-05,2.75E-05,2.83E-05,180.4120048,291.6054904,0.547165237,53.22576717,1560.050942,3047.464165,2135.425064,6468.498583,12381.85111,223.2616928,0.193911711
Nov-14,281.00723,101746.95,274.24338,1.3968753,0.000164767,0.76775753,-12.999173,79302.58,279.79062,0.753733746,0.15260619,0.06764755,0.03916343,0.06669956,2107.4866,21735.475,8.40529,8.397582,274.113,386726.3,0.06722467,-3597826.8,12473819,-7578783,16947952,-22118150,22470262,1439.8534,5716.503,10210.479,14937.611,19919.576,25172.65,30723.668,36608.227,42869.984,49564.848,56764.746,0.03383848,0.030214608,0.030214608,0.026873117,0.026731927,0.02776732,0.029320406,0.030496988,0.02908509,0.012989458,0.007130083,2.10E-06,3.02E-06,3.89E-06,7.45E-06,6.60E-06,5.34E-06,5.51E-06,5.64E-06,1.34E-06,-9.53E-07,2.62E-06,8.65E-06,7.72E-06,7.23E-06,5.99E-06,4.79E-06,4.50E-06,4.19E-06,3.89E-06,3.24E-06,1.14E-06,5.32E-07,0.005700199,0.005580622,0.005323289,0.004678962,0.003761813,0.002898756,0.002122082,0.00158652,0.001203851,0.00086013,0.000551872,61.270355,58.90271,57.377472,51.956573,45.535126,41.09734,36.17544,32.480377,29.278137,24.948034,21.98077,297.17908,294.38504,291.50635,288.64062,285.71964,282.42474,278.81912,274.7545,270.33655,265.62274,260.4945,0.14170212,0.1264754,0.11334639,0.119622864,0.09891726,0.11101388,0.113223016,0.11049648,0.09055074,0.05482732,0.05467023,7.91E-06,2.28E-05,2.94E-05,3.11E-05,3.21E-05,3.02E-05,2.98E-05,3.42E-05,4.38E-05,5.87E-05,6.17E-05,72.12622056,289.3192313,0.506665599,43.48034267,1346.414882,1693.9905,1295.038749,6887.52031,12452.54497,102.0663515,0.113702197
Dec-14,276.2662,101885.484,269.29303,1.378888,0.001438256,0.91214466,-17.312061,79306.39,274.07767,0.254769102,0.31152257,0.121203505,0.13221575,0.15896037,3324.3252,21735.475,6.478242,6.4303885,199.56876,574730.6,0.061254907,-2606491.2,9803134,-6691989.5,13615400,-20421906,19805504,1547.8337,5802.247,10262.175,14948.058,19883.195,25086.977,30584.615,36409.89,42606.242,49229.105,56351.23,0.051346008,0.042356927,0.04414533,0.03717997,0.03934488,0.04052146,0.037556477,0.03510919,0.033932604,0.027061371,0.030120483,3.19E-06,3.80E-06,6.24E-06,7.05E-06,5.22E-06,2.50E-06,5.37E-07,-2.22E-06,-8.44E-06,-1.20E-05,-5.02E-06,1.12E-05,1.04E-05,1.00E-05,8.71E-06,6.90E-06,6.41E-06,5.90E-06,5.22E-06,4.09E-06,1.09E-06,5.46E-07,0.004334719,0.00426747,0.003996387,0.00334246,0.002515282,0.001924067,0.001423356,0.001054234,0.000797216,0.000606853,0.000479919,60.639496,58.595737,55.865177,48.155815,40.091652,36.202602,32.463566,29.33182,27.072107,25.022102,27.353943,293.4866,290.73785,288.05157,285.4006,282.7001,279.51062,275.91,271.8357,267.4466,262.75443,257.66864,0.21846423,0.19950613,0.19023708,0.18533638,0.1473297,0.13275783,0.093068816,0.0478874,-0.037035458,-0.13968721,-0.18930653,5.89E-06,1.04E-05,7.44E-06,3.91E-06,5.51E-07,3.78E-07,5.92E-06,1.93E-05,3.63E-05,5.75E-05,6.42E-05,1.067923844,283.0666302,0.468800058,55.55379578,1221.244045,3859.881265,2754.487716,6080.062857,11325.92761,236.1283608,0.106573642
Jan-15,274.55853,101956.36,269.32632,1.3617493,0.003542567,1.3779812,-6.376165,79259.89,272.22025,0.0357437,0.4522455,0.27159965,0.24856016,0.13836357,1380.2712,21735.475,8.324555,8.1916485,175.27612,541560.7,0.05906267,-2574546.8,8365895,-5060737.5,12688409,-19550818,21264878,1600.0898,5841.3135,10277.149,14927.789,19818.912,24974.043,30420.668,36193.88,42337.156,48905.395,55969.73,0.09332643,0.08782003,0.09624435,0.09205572,0.084337346,0.093232304,0.09633848,0.09431476,0.096903235,0.09407944,0.09130271,2.05E-06,2.50E-06,4.02E-06,4.34E-06,1.59E-06,-4.52E-07,-2.54E-07,-6.26E-07,-5.82E-06,-9.86E-06,-1.67E-06,8.65E-06,8.15E-06,7.93E-06,7.31E-06,6.45E-06,6.18E-06,5.68E-06,5.12E-06,4.30E-06,1.49E-06,6.29E-07,0.004545655,0.004471707,0.004282612,0.003824831,0.003135686,0.002498968,0.001932978,0.001488421,0.001147263,0.000877667,0.000611796,70.43257,68.93591,67.94976,63.15765,56.64031,52.612865,48.558357,45.24253,42.954018,40.668728,39.365585,290.81033,288.0359,285.19543,282.40155,279.6307,276.56207,273.13846,269.28098,265.09595,260.51562,255.55096,0.21084976,0.19782506,0.19186291,0.1911814,0.15378125,0.13152666,0.08722912,0.05109803,-0.012820508,-0.09586164,-0.1442147,5.39E-06,8.07E-06,1.49E-06,-8.94E-07,4.27E-06,1.07E-05,1.74E-05,2.76E-05,3.95E-05,5.45E-05,6.20E-05,0.434448281,280.2037045,0.445437402,61.95745571,1307.785084,5169.040358,3550.091559,5871.877287,10895.08239,314.7068401,0.155116739
Feb-15,277.9457,101823.38,271.57343,1.4342352,0.003325773,1.2780174,-1.405637,79224.54,275.16095,0.18333149,0.48691213,0.17927313,0.25271055,0.32958782,2271.6306,21735.475,9.63375,9.494302,238.42903,393526.94,0.06642456,-3687938.2,10855171,-5619854.5,16244267,-18845536,25926816,1498.4574,5760.1665,10226.413,14912.545,19839.885,25027.746,30503.566,36304.32,42474.43,49068.152,56156.348,0.068335846,0.06673569,0.06654744,0.06165286,0.06137048,0.06904179,0.07506589,0.076524846,0.074971765,0.06767696,0.07141849,4.57E-06,5.43E-06,4.66E-06,5.05E-06,3.17E-06,1.18E-07,-1.86E-06,-4.21E-06,-7.41E-06,-8.68E-06,-6.28E-07,8.62E-06,7.99E-06,7.70E-06,6.86E-06,5.87E-06,5.62E-06,5.29E-06,4.80E-06,4.09E-06,1.34E-06,5.49E-07,0.00514531,0.005028575,0.004833382,0.00436007,0.003682393,0.002994395,0.002338426,0.00179691,0.001372098,0.001027946,0.000709175,66.70846,64.521866,63.72563,60.257626,56.11963,53.67374,50.397926,47.255547,45.204224,42.735657,41.647114,293.59323,290.77292,287.8318,284.80112,281.6561,278.20483,274.5291,270.53766,266.20087,261.48105,256.32108,0.19933116,0.19295302,0.18475953,0.18123282,0.15144747,0.133389,0.09911631,0.05381675,-0.023387004,-0.10701798,-0.14631036,2.95E-06,3.30E-06,1.54E-06,2.20E-06,7.69E-06,1.56E-05,2.30E-05,3.05E-05,3.79E-05,4.90E-05,5.00E-05,1.082028849,283.4604749,0.427062451,60.11190087,1413.330288,5069.816997,2007.633456,5501.164695,10577.04113,176.1717767,0.242079692
Mar-15,280.6946,101815.69,274.28308,1.5039741,0.005508308,1.3659492,1.4647294,79273.15,278.45148,0.095256784,0.5054282,0.19065177,0.27087095,0.34247002,2349.6484,21735.475,11.198069,10.996433,311.11307,331195.88,0.07460046,-5022576,13023234,-5821786,19819738,-19288912,31731650,1494.4664,5767.024,10250.801,14959.566,19912.688,25126.633,30628.855,36457.457,42659.086,49289.82,56421.902,0.06508848,0.065888554,0.06814759,0.06998306,0.075818904,0.09163215,0.100432985,0.10250376,0.10584526,0.09645614,0.09549134,3.54E-06,6.19E-06,4.70E-06,3.05E-06,7.20E-07,-2.32E-06,-4.26E-06,-5.31E-06,-7.97E-06,-9.02E-06,-1.82E-07,6.71E-06,6.14E-06,5.83E-06,5.06E-06,4.28E-06,4.10E-06,3.86E-06,3.54E-06,2.91E-06,1.07E-06,4.92E-07,0.005789346,0.005622822,0.005390355,0.004926711,0.004305062,0.00364169,0.002910203,0.002255822,0.001733139,0.001281038,0.000861487,66.32244,64.28847,63.496307,61.13124,58.970955,58.24785,55.905643,52.530968,49.7222,45.92908,42.95516,295.47437,292.6595,289.69882,286.56805,283.26492,279.65625,275.8806,271.8728,267.60757,263.01196,257.98093,0.15107436,0.15041389,0.14830408,0.14436667,0.11317282,0.08777477,0.047714256,-0.002236481,-0.08157584,-0.16427062,-0.19516212,4.08E-06,6.37E-06,3.21E-06,1.99E-06,5.63E-06,1.07E-05,1.48E-05,1.97E-05,2.62E-05,3.67E-05,4.33E-05,4.509846241,288.4764074,0.410609012,57.32643225,1488.734743,4670.744309,2318.345211,5218.88819,10495.22732,231.4163876,0.19935221
Apr-15,284.82996,101417.13,278.24728,1.4781226,0.00327717,1.2823148,8.71537,79069.36,283.45514,0.26793249,0.4690499,0.16516481,0.2370054,0.30433118,2215.0127,21735.475,14.43437,14.298066,391.8068,232932.66,0.0768643,-5828336.5,15423599,-6205414.5,23732606,-20361576,36808616,1170.5573,5463.211,9979.89,14731.702,19737.53,25010.416,30576.79,36474.414,42751.78,49467.37,56693.324,0.052193146,0.052193146,0.05224021,0.048239835,0.051440135,0.063017696,0.07374812,0.078313254,0.07845444,0.06438253,0.055252258,3.43E-06,5.11E-06,2.58E-06,9.92E-07,2.90E-07,5.36E-07,1.26E-06,8.81E-07,-4.22E-07,-7.20E-07,1.80E-06,5.50E-06,5.09E-06,4.85E-06,4.34E-06,3.67E-06,3.55E-06,3.42E-06,3.18E-06,2.68E-06,1.01E-06,5.87E-07,0.006985773,0.00682282,0.006635873,0.006261738,0.005634094,0.004966141,0.004171673,0.003366791,0.002592729,0.001898671,0.001242064,64.889915,63.526424,63.243034,62.52279,61.580715,62.09298,61.355034,58.890755,54.665985,49.40534,44.575226,299.24643,296.39236,293.38437,290.11807,286.73456,283.0877,279.20407,275.13376,270.87637,266.3588,261.366,0.12547162,0.12764911,0.12504102,0.117418185,0.0894431,0.07228383,0.06418256,0.05847893,0.026276048,-0.010700616,-0.019486193,2.99E-08,-1.12E-06,1.34E-06,6.36E-06,1.52E-05,2.52E-05,3.36E-05,3.98E-05,4.37E-05,4.78E-05,4.56E-05,5.30078165,292.837901,0.418222801,56.05683303,1376.259965,4428.609237,1676.509495,5288.557811,11002.73072,147.5321401,0.24369445
May-15,289.57135,101100.8,280.10822,1.6236973,0.001111732,0.93523216,8.620816,78939.41,289.21222,0.530883586,0.29215974,0.09907734,0.10801862,0.1632501,2953.183,21735.475,14.683295,14.642483,593.5995,210731.42,0.08566782,-6702098.5,19775210,-7880711.5,28711628,-22601632,39902172,910.0149,5229.566,9786.997,14591.55,19665.4,25013.156,30656.572,36632.234,42988.375,49785.902,57099.914,0.04296875,0.04296875,0.04296875,0.042780496,0.04292169,0.045463104,0.04889872,0.052004896,0.053887423,0.038027108,0.024849398,3.00E-06,3.84E-06,1.68E-06,1.19E-06,2.03E-06,4.04E-06,6.00E-06,5.61E-06,3.99E-06,4.15E-06,5.44E-06,5.32E-06,4.85E-06,4.51E-06,3.99E-06,3.20E-06,3.05E-06,2.86E-06,2.60E-06,1.93E-06,8.29E-07,5.71E-07,0.007167645,0.006983063,0.00676267,0.006437922,0.005859124,0.005357856,0.004717509,0.003934782,0.003087622,0.002227205,0.001368018,52.202065,51.071888,50.515285,50.016582,49.40216,51.298977,52.74863,52.427193,49.384052,43.76604,36.307865,303.2604,300.5111,297.62872,294.40662,290.96326,287.13223,282.99924,278.6418,274.1632,269.5394,264.5771,0.08429455,0.08253475,0.07684623,0.06817572,0.039400708,0.030099891,0.04428359,0.0594196,0.051164523,0.035516337,0.052922036,3.12E-06,7.55E-06,1.68E-05,2.37E-05,2.99E-05,3.57E-05,4.08E-05,4.43E-05,4.48E-05,4.52E-05,4.19E-05,217.5703819,297.4096963,0.426508874,48.55983338,1295.511521,2782.214277,1772.511453,5198.39321,11296.82058,143.6561059,0.318777495
Jun-15,290.9868,100750.805,284.53635,1.417498,0.007532235,1.190768,15.3079815,78709.87,291.47067,0.350315342,0.46949944,0.23314327,0.2719734,0.1973546,1534.2024,21735.475,23.980503,23.697102,479.936,149373.19,0.08352306,-6563082,17412016,-5803251.5,27865100,-22406302,40994250,619.4089,4935.936,9492.092,14297.406,19377.244,24738.623,30405.793,36417.98,42824.316,49687.598,57089.99,0.07694842,0.076995485,0.07798381,0.080431096,0.08466679,0.09591491,0.10142131,0.108716115,0.12283509,0.12711784,0.10570407,5.89E-06,6.72E-06,3.69E-06,2.01E-06,2.74E-06,3.46E-06,3.09E-06,1.49E-06,-1.08E-06,-9.16E-07,1.46E-06,1.92E-06,1.76E-06,1.62E-06,1.42E-06,1.23E-06,1.23E-06,1.19E-06,1.23E-06,1.21E-06,7.53E-07,7.34E-07,0.01048119,0.010351381,0.010159196,0.009871385,0.00924015,0.008447724,0.00737803,0.00612635,0.004891949,0.003803268,0.002632821,66.80723,66.31671,66.58743,67.484505,68.72187,70.57859,70.55634,68.21882,64.39755,59.507217,51.63034,302.9525,300.2844,297.4481,294.3692,291.11932,287.6968,284.116,280.33942,276.3139,272.1956,267.9831,0.011721302,0.012898434,0.012492812,0.001073091,-0.017695243,-0.02159453,-0.022334548,-0.03585951,-0.062361233,-0.10797857,-0.10694858,2.07E-06,2.05E-06,4.96E-06,9.19E-06,1.24E-05,1.44E-05,1.60E-05,1.83E-05,2.18E-05,2.78E-05,2.99E-05,77.49524345,298.1177567,0.468036723,61.43456954,1369.933062,5241.203768,2558.460564,4808.155691,11338.87484,236.0226616,0.381567505
Jul-15,292.0995,100623.75,289.56458,1.1908793,0.013031167,1.1744944,23.40396,78674.414,291.605,0.532373881,0.82928455,0.4719047,0.4418473,0.6152871,589.3382,21735.475,36.534992,36.09845,264.571,84994.33,0.075707175,-6529462,12066298,-2895574.2,23253942,-18409104,40299744,515.4196,4823.5933,9371.123,14170.142,19250.51,24625.178,30322.922,36386.56,42868.49,49829.77,57348.637,0.15027297,0.15144955,0.15544993,0.16608623,0.191218,0.2151732,0.22731552,0.22929217,0.21969126,0.22435053,0.18858245,2.51E-06,2.02E-06,-7.06E-07,-2.05E-06,-2.82E-06,-2.83E-06,-2.23E-06,-6.19E-07,1.08E-06,2.15E-06,1.51E-06,7.07E-07,6.82E-07,6.97E-07,6.69E-07,6.85E-07,7.45E-07,7.74E-07,9.01E-07,9.35E-07,5.57E-07,5.19E-07,0.014391404,0.014246715,0.013935399,0.013444877,0.012593947,0.011550969,0.010408413,0.009156662,0.007791539,0.006490986,0.005127333,86.66337,86.294395,86.669945,87.01462,87.53944,87.41046,86.21654,83.898895,80.50259,77.9477,73.958664,301.74295,299.20264,296.53214,293.80905,291.08743,288.4383,285.7052,282.79608,279.55298,275.8766,271.9288,-0.027565967,-0.027050558,-0.030766936,-0.040319454,-0.0562814,-0.060290683,-0.07721115,-0.09335249,-0.102660075,-0.10206987,-0.105038114,-4.69E-06,-1.12E-05,-1.50E-05,-1.65E-05,-1.77E-05,-1.75E-05,-1.54E-05,-1.31E-05,-1.15E-05,-1.25E-05,-1.31E-05,0,295.5409275,0.556076818,69.96809866,1540.069624,7461.244564,2103.341336,4439.894153,10878.09606,209.8096221,0.256008202
Aug-15,291.7935,100838.64,289.31287,1.1198766,0.009712748,1.1927946,20.394396,78829.69,291.46277,0.628597796,0.7702581,0.5212314,0.35066462,0.5123852,424.53748,21735.475,33.94772,33.639202,261.9431,56314.137,0.07243438,-6643307,12418196,-3275269.5,22823726,-19863034,37775384,694.2642,5000.3765,9544.425,14339.759,19415.688,24784.762,30476.072,36530.887,42999.586,49943.234,57441.758,0.16119164,0.16288592,0.17747553,0.19347703,0.21846762,0.22552711,0.20604292,0.18265249,0.17065136,0.17785203,0.14999059,3.09E-06,1.71E-06,-4.73E-07,-7.65E-07,-1.19E-07,1.07E-06,2.07E-06,3.01E-06,3.16E-06,5.51E-06,5.36E-06,7.33E-07,7.00E-07,7.12E-07,6.93E-07,7.43E-07,8.15E-07,8.13E-07,9.06E-07,9.12E-07,6.55E-07,6.63E-07,0.014319883,0.014173801,0.013892968,0.013345488,0.012423802,0.011253365,0.0099191,0.008446139,0.007006888,0.005727143,0.004329023,87.56295,87.26406,87.78005,87.67708,87.72776,86.42734,83.48938,79.08998,74.46495,70.89978,63.87742,301.33154,298.77744,296.12106,293.45163,290.77267,288.15295,285.40353,282.39853,279.0177,275.24667,271.32614,-0.0387268,-0.04128842,-0.052745108,-0.064199954,-0.0767366,-0.078547314,-0.08516198,-0.08911292,-0.09021725,-0.07908365,-0.0603546,-2.27E-06,-5.04E-06,-6.20E-07,6.49E-06,1.02E-05,1.16E-05,1.19E-05,1.08E-05,8.94E-06,7.14E-06,3.72E-06,0,294.2516625,0.603634202,65.04580062,1634.582494,7062.515908,1830.089572,4464.860729,10709.22112,196.7920253,0.207731103
